date,Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),temp_avg_karnataka,Month,Season,DayName,MonthName,Year,Quarter
2015-10-01,SR,Karnataka,6976.0,1200.0,150.5,24.703098591549292,10,Post-Monsoon,Thursday,October,2015,4
2015-10-02,SR,Karnataka,6914.0,1100.0,147.35,24.884577464788734,10,Post-Monsoon,Friday,October,2015,4
2015-10-03,SR,Karnataka,6852.0,1000.0,144.2,25.066056338028172,10,Post-Monsoon,Saturday,October,2015,4
2015-10-04,SR,Karnataka,6246.0,1200.0,130.1,25.127323943661967,10,Post-Monsoon,Sunday,October,2015,4
2015-10-05,SR,Karnataka,6345.0,1200.0,129.3,24.554225352112674,10,Post-Monsoon,Monday,October,2015,4
2015-10-06,SR,Karnataka,6435.0,1000.0,134.6,24.54323943661973,10,Post-Monsoon,Tuesday,October,2015,4
2015-10-07,SR,Karnataka,6520.0,1300.0,134.4,24.832676056338023,10,Post-Monsoon,Wednesday,October,2015,4
2015-10-08,SR,Karnataka,6785.0,1200.0,139.8,24.89704225352112,10,Post-Monsoon,Thursday,October,2015,4
2015-10-09,SR,Karnataka,6499.0,1300.0,142.7,24.939859154929586,10,Post-Monsoon,Friday,October,2015,4
2015-10-10,SR,Karnataka,6569.0,1300.0,143.1,25.31042253521127,10,Post-Monsoon,Saturday,October,2015,4
2015-10-11,SR,Karnataka,6343.0,1000.0,136.7,25.007323943661977,10,Post-Monsoon,Sunday,October,2015,4
2015-10-12,SR,Karnataka,6573.0,1300.0,140.1,24.77943661971832,10,Post-Monsoon,Monday,October,2015,4
2015-10-13,SR,Karnataka,6634.0,1200.0,146.5,25.093802816901412,10,Post-Monsoon,Tuesday,October,2015,4
2015-10-14,SR,Karnataka,6901.0,1600.0,152.0,24.56704225352113,10,Post-Monsoon,Wednesday,October,2015,4
2015-10-15,SR,Karnataka,6558.0,1600.0,149.8,24.50338028169013,10,Post-Monsoon,Thursday,October,2015,4
2015-10-16,SR,Karnataka,6711.0,1800.0,149.2,25.004929577464782,10,Post-Monsoon,Friday,October,2015,4
2015-10-17,SR,Karnataka,6996.0,1800.0,149.5,25.13084507042255,10,Post-Monsoon,Saturday,October,2015,4
2015-10-18,SR,Karnataka,6314.0,1500.0,144.6,25.539718309859154,10,Post-Monsoon,Sunday,October,2015,4
2015-10-19,SR,Karnataka,6892.0,1800.0,155.7,25.591126760563384,10,Post-Monsoon,Monday,October,2015,4
2015-10-20,SR,Karnataka,7266.0,1200.0,162.4,25.48577464788733,10,Post-Monsoon,Tuesday,October,2015,4
2015-10-21,SR,Karnataka,7292.0,1500.0,167.1,25.12830985915494,10,Post-Monsoon,Wednesday,October,2015,4
2015-10-22,SR,Karnataka,7107.0,1500.0,163.6,24.652957746478876,10,Post-Monsoon,Thursday,October,2015,4
2015-10-23,SR,Karnataka,6853.0,1500.0,159.4,24.378169014084516,10,Post-Monsoon,Friday,October,2015,4
2015-10-24,SR,Karnataka,7052.0,1000.0,162.4,24.172816901408446,10,Post-Monsoon,Saturday,October,2015,4
2015-10-25,SR,Karnataka,7213.0,1000.0,163.3,23.971549295774647,10,Post-Monsoon,Sunday,October,2015,4
2015-10-26,SR,Karnataka,7460.0,1500.0,167.4,24.258873239436635,10,Post-Monsoon,Monday,October,2015,4
2015-10-27,SR,Karnataka,7459.0,1500.0,171.9,24.479859154929578,10,Post-Monsoon,Tuesday,October,2015,4
2015-10-28,SR,Karnataka,7202.0,1500.0,166.2,24.34563380281691,10,Post-Monsoon,Wednesday,October,2015,4
2015-10-29,SR,Karnataka,7261.0,1300.0,167.6,25.179859154929574,10,Post-Monsoon,Thursday,October,2015,4
2015-10-30,SR,Karnataka,7088.0,2000.0,165.8,25.552394366197184,10,Post-Monsoon,Friday,October,2015,4
2015-10-31,SR,Karnataka,7427.0,800.0,165.5,25.779014084507047,10,Post-Monsoon,Saturday,October,2015,4
2015-11-01,SR,Karnataka,7285.0,700.0,164.6,25.504788732394356,11,Post-Monsoon,Sunday,November,2015,4
2015-11-02,SR,Karnataka,7476.0,0.0,165.2,23.85042253521126,11,Post-Monsoon,Monday,November,2015,4
2015-11-03,SR,Karnataka,7145.0,1000.0,155.6,24.359577464788728,11,Post-Monsoon,Tuesday,November,2015,4
2015-11-04,SR,Karnataka,7329.0,1000.0,153.8,24.54802816901408,11,Post-Monsoon,Wednesday,November,2015,4
2015-11-05,SR,Karnataka,7336.0,600.0,157.5,24.599014084507036,11,Post-Monsoon,Thursday,November,2015,4
2015-11-06,SR,Karnataka,7410.0,1000.0,159.8,24.400422535211277,11,Post-Monsoon,Friday,November,2015,4
2015-11-07,SR,Karnataka,7374.0,1000.0,159.5,24.3374647887324,11,Post-Monsoon,Saturday,November,2015,4
2015-11-08,SR,Karnataka,7001.0,800.0,155.9,24.464366197183104,11,Post-Monsoon,Sunday,November,2015,4
2015-11-09,SR,Karnataka,7380.0,800.0,163.0,23.73577464788733,11,Post-Monsoon,Monday,November,2015,4
2015-11-10,SR,Karnataka,7194.0,1000.0,154.5,21.986056338028174,11,Post-Monsoon,Tuesday,November,2015,4
2015-11-11,SR,Karnataka,7205.0,1000.0,152.7,23.38169014084507,11,Post-Monsoon,Wednesday,November,2015,4
2015-11-12,SR,Karnataka,7050.0,800.0,147.8,24.490845070422523,11,Post-Monsoon,Thursday,November,2015,4
2015-11-13,SR,Karnataka,7150.0,1000.0,151.6,23.108591549295785,11,Post-Monsoon,Friday,November,2015,4
2015-11-14,SR,Karnataka,7246.0,1000.0,154.9,21.862535211267616,11,Post-Monsoon,Saturday,November,2015,4
2015-11-15,SR,Karnataka,7066.0,700.0,153.95,22.324507042253515,11,Post-Monsoon,Sunday,November,2015,4
2015-11-16,SR,Karnataka,7177.5,600.0,155.675,22.56042253521126,11,Post-Monsoon,Monday,November,2015,4
2015-11-17,SR,Karnataka,7289.0,500.0,157.4,22.796338028169,11,Post-Monsoon,Tuesday,November,2015,4
2015-11-18,SR,Karnataka,7591.0,400.0,162.0,23.91802816901409,11,Post-Monsoon,Wednesday,November,2015,4
2015-11-19,SR,Karnataka,7623.0,800.0,158.4,24.188591549295776,11,Post-Monsoon,Thursday,November,2015,4
2015-11-20,SR,Karnataka,7389.0,800.0,155.6,24.23408450704225,11,Post-Monsoon,Friday,November,2015,4
2015-11-21,SR,Karnataka,7347.0,800.0,153.1,24.011267605633808,11,Post-Monsoon,Saturday,November,2015,4
2015-11-22,SR,Karnataka,6978.0,800.0,145.6,23.78605633802817,11,Post-Monsoon,Sunday,November,2015,4
2015-11-23,SR,Karnataka,7191.0,800.0,150.6,23.8556338028169,11,Post-Monsoon,Monday,November,2015,4
2015-11-24,SR,Karnataka,7206.0,1000.0,152.6,23.78239436619718,11,Post-Monsoon,Tuesday,November,2015,4
2015-11-25,SR,Karnataka,7348.0,500.0,154.8,22.658732394366186,11,Post-Monsoon,Wednesday,November,2015,4
2015-11-26,SR,Karnataka,7272.0,800.0,157.8,22.21985915492958,11,Post-Monsoon,Thursday,November,2015,4
2015-11-27,SR,Karnataka,7109.0,1200.0,155.8,22.803943661971832,11,Post-Monsoon,Friday,November,2015,4
2015-11-28,SR,Karnataka,7184.0,1200.0,158.1,22.289718309859147,11,Post-Monsoon,Saturday,November,2015,4
2015-11-29,SR,Karnataka,7440.0,1000.0,154.4,22.564507042253513,11,Post-Monsoon,Sunday,November,2015,4
2015-11-30,SR,Karnataka,7186.0,800.0,152.8,23.676619718309855,11,Post-Monsoon,Monday,November,2015,4
2015-12-01,SR,Karnataka,7102.0,1200.0,152.0,23.817746478873246,12,Winter,Tuesday,December,2015,4
2015-12-02,SR,Karnataka,7266.0,1000.0,154.0,23.35112676056338,12,Winter,Wednesday,December,2015,4
2015-12-03,SR,Karnataka,7378.0,700.0,156.7,23.574507042253522,12,Winter,Thursday,December,2015,4
2015-12-04,SR,Karnataka,7339.0,400.0,158.7,23.10760563380282,12,Winter,Friday,December,2015,4
2015-12-05,SR,Karnataka,7550.0,1000.0,162.0,22.73746478873239,12,Winter,Saturday,December,2015,4
2015-12-06,SR,Karnataka,7033.0,800.0,155.7,22.81084507042255,12,Winter,Sunday,December,2015,4
2015-12-07,SR,Karnataka,7511.0,1600.0,161.1,23.34154929577464,12,Winter,Monday,December,2015,4
2015-12-08,SR,Karnataka,7588.0,1400.0,163.05,23.057676056338025,12,Winter,Tuesday,December,2015,4
2015-12-09,SR,Karnataka,7665.0,1200.0,165.0,22.77380281690141,12,Winter,Wednesday,December,2015,4
2015-12-10,SR,Karnataka,7672.0,800.0,167.3,24.485352112676054,12,Winter,Thursday,December,2015,4
2015-12-11,SR,Karnataka,7532.0,1200.0,165.2,24.510845070422533,12,Winter,Friday,December,2015,4
2015-12-12,SR,Karnataka,7457.0,800.0,159.6,24.992957746478872,12,Winter,Saturday,December,2015,4
2015-12-13,SR,Karnataka,7525.0,1200.0,165.5,24.694366197183097,12,Winter,Sunday,December,2015,4
2015-12-14,SR,Karnataka,7666.0,1500.0,171.4,24.349999999999994,12,Winter,Monday,December,2015,4
2015-12-15,SR,Karnataka,7491.0,800.0,170.1,24.068732394366197,12,Winter,Tuesday,December,2015,4
2015-12-16,SR,Karnataka,7321.0,1500.0,168.3,23.61633802816901,12,Winter,Wednesday,December,2015,4
2015-12-17,SR,Karnataka,7450.0,1500.0,169.1,22.91901408450705,12,Winter,Thursday,December,2015,4
2015-12-18,SR,Karnataka,7915.0,700.0,171.8,23.69295774647887,12,Winter,Friday,December,2015,4
2015-12-19,SR,Karnataka,7879.0,900.0,171.8,24.035633802816896,12,Winter,Saturday,December,2015,4
2015-12-20,SR,Karnataka,7738.0,1000.0,166.7,23.46901408450704,12,Winter,Sunday,December,2015,4
2015-12-21,SR,Karnataka,8162.0,1500.0,173.9,23.48211267605633,12,Winter,Monday,December,2015,4
2015-12-22,SR,Karnataka,7994.0,1000.0,173.4,23.239014084507048,12,Winter,Tuesday,December,2015,4
2015-12-23,SR,Karnataka,8299.0,800.0,171.0,23.16507042253522,12,Winter,Wednesday,December,2015,4
2015-12-24,SR,Karnataka,8075.0,900.0,172.1,23.00140845070422,12,Winter,Thursday,December,2015,4
2015-12-25,SR,Karnataka,7925.0,1200.0,170.4,22.450985915492957,12,Winter,Friday,December,2015,4
2015-12-26,SR,Karnataka,8096.0,1000.0,171.7,21.582112676056333,12,Winter,Saturday,December,2015,4
2015-12-27,SR,Karnataka,7762.0,800.0,174.1,22.380704225352122,12,Winter,Sunday,December,2015,4
2015-12-28,SR,Karnataka,7977.0,600.0,175.3,21.732535211267606,12,Winter,Monday,December,2015,4
2015-12-29,SR,Karnataka,7925.0,1000.0,175.0,21.66577464788733,12,Winter,Tuesday,December,2015,4
2015-12-30,SR,Karnataka,8396.0,1000.0,177.7,21.89366197183097,12,Winter,Wednesday,December,2015,4
2015-12-31,SR,Karnataka,8264.0,600.0,181.2,21.587605633802813,12,Winter,Thursday,December,2015,4
2016-01-01,SR,Karnataka,8621.5,300.0,178.85,21.56535211267605,1,Winter,Friday,January,2016,1
2016-01-02,SR,Karnataka,8199.0,600.0,179.7,21.47971830985916,1,Winter,Saturday,January,2016,1
2016-01-03,SR,Karnataka,8132.0,800.0,173.6,21.52591549295775,1,Winter,Sunday,January,2016,1
2016-01-04,SR,Karnataka,8681.0,800.0,182.4,21.654366197183098,1,Winter,Monday,January,2016,1
2016-01-05,SR,Karnataka,8469.0,500.0,182.5,21.544225352112665,1,Winter,Tuesday,January,2016,1
2016-01-06,SR,Karnataka,8645.0,500.0,184.9,21.84802816901409,1,Winter,Wednesday,January,2016,1
2016-01-07,SR,Karnataka,8775.0,500.0,185.1,21.75492957746479,1,Winter,Thursday,January,2016,1
2016-01-08,SR,Karnataka,8781.25,500.0,184.39999999999998,21.779154929577466,1,Winter,Friday,January,2016,1
2016-01-09,SR,Karnataka,8787.5,500.0,183.7,21.803380281690142,1,Winter,Saturday,January,2016,1
2016-01-10,SR,Karnataka,8115.0,600.0,176.8,21.75070422535212,1,Winter,Sunday,January,2016,1
2016-01-11,SR,Karnataka,8516.0,700.0,183.5,21.62549295774648,1,Winter,Monday,January,2016,1
2016-01-12,SR,Karnataka,8669.0,800.0,182.5,21.803098591549297,1,Winter,Tuesday,January,2016,1
2016-01-13,SR,Karnataka,8795.0,800.0,186.6,21.955492957746483,1,Winter,Wednesday,January,2016,1
2016-01-14,SR,Karnataka,8809.0,500.0,186.0,22.29901408450704,1,Winter,Thursday,January,2016,1
2016-01-15,SR,Karnataka,8671.0,500.0,180.4,22.181408450704225,1,Winter,Friday,January,2016,1
2016-01-16,SR,Karnataka,8528.0,800.0,183.3,22.629014084507048,1,Winter,Saturday,January,2016,1
2016-01-17,SR,Karnataka,8376.0,400.0,182.3,22.798732394366198,1,Winter,Sunday,January,2016,1
2016-01-18,SR,Karnataka,8724.0,800.0,187.6,23.147887323943664,1,Winter,Monday,January,2016,1
2016-01-19,SR,Karnataka,8754.0,600.0,181.8,23.87816901408451,1,Winter,Tuesday,January,2016,1
2016-01-20,SR,Karnataka,8127.0,500.0,175.4,23.55605633802817,1,Winter,Wednesday,January,2016,1
2016-01-21,SR,Karnataka,8740.0,700.0,177.0,24.182394366197187,1,Winter,Thursday,January,2016,1
2016-01-22,SR,Karnataka,8775.0,500.0,180.2,24.006197183098596,1,Winter,Friday,January,2016,1
2016-01-23,SR,Karnataka,8658.0,500.0,179.8,24.251549295774648,1,Winter,Saturday,January,2016,1
2016-01-24,SR,Karnataka,8865.5,500.0,183.5,24.797042253521127,1,Winter,Sunday,January,2016,1
2016-01-25,SR,Karnataka,9073.0,500.0,187.2,25.342535211267602,1,Winter,Monday,January,2016,1
2016-01-26,SR,Karnataka,8552.0,800.0,178.4,25.199999999999996,1,Winter,Tuesday,January,2016,1
2016-01-27,SR,Karnataka,8981.0,800.0,189.6,25.001408450704222,1,Winter,Wednesday,January,2016,1
2016-01-28,SR,Karnataka,8994.0,500.0,191.2,24.704647887323954,1,Winter,Thursday,January,2016,1
2016-01-29,SR,Karnataka,9137.0,500.0,194.0,24.520140845070433,1,Winter,Friday,January,2016,1
2016-01-30,SR,Karnataka,9015.0,500.0,193.0,24.154929577464788,1,Winter,Saturday,January,2016,1
2016-01-31,SR,Karnataka,8649.0,500.0,184.2,24.276338028169004,1,Winter,Sunday,January,2016,1
2016-02-01,SR,Karnataka,9054.0,500.0,191.8,24.265774647887334,2,Winter,Monday,February,2016,1
2016-02-02,SR,Karnataka,9087.0,450.0,194.3,24.68450704225352,2,Winter,Tuesday,February,2016,1
2016-02-03,SR,Karnataka,9176.0,600.0,193.6,24.55718309859155,2,Winter,Wednesday,February,2016,1
2016-02-04,SR,Karnataka,9223.0,500.0,196.2,24.532535211267593,2,Winter,Thursday,February,2016,1
2016-02-05,SR,Karnataka,9012.0,400.0,194.5,24.42211267605634,2,Winter,Friday,February,2016,1
2016-02-06,SR,Karnataka,8808.0,500.0,192.1,24.59690140845069,2,Winter,Saturday,February,2016,1
2016-02-07,SR,Karnataka,8484.0,500.0,188.7,25.72605633802818,2,Winter,Sunday,February,2016,1
2016-02-08,SR,Karnataka,9209.0,500.0,197.0,26.37380281690141,2,Winter,Monday,February,2016,1
2016-02-09,SR,Karnataka,9191.0,500.0,200.0,26.123661971830984,2,Winter,Tuesday,February,2016,1
2016-02-10,SR,Karnataka,9354.0,400.0,190.6,26.07338028169014,2,Winter,Wednesday,February,2016,1
2016-02-11,SR,Karnataka,9323.0,700.0,199.6,26.25887323943662,2,Winter,Thursday,February,2016,1
2016-02-12,SR,Karnataka,9397.0,600.0,201.8,26.387183098591553,2,Winter,Friday,February,2016,1
2016-02-13,SR,Karnataka,9160.0,400.0,198.3,26.296619718309863,2,Winter,Saturday,February,2016,1
2016-02-14,SR,Karnataka,8598.0,400.0,183.6,25.84845070422536,2,Winter,Sunday,February,2016,1
2016-02-15,SR,Karnataka,9095.0,0.0,195.0,25.383943661971824,2,Winter,Monday,February,2016,1
2016-02-16,SR,Karnataka,9224.0,0.0,197.7,25.873661971830987,2,Winter,Tuesday,February,2016,1
2016-02-17,SR,Karnataka,9191.0,450.0,197.2,25.700140845070415,2,Winter,Wednesday,February,2016,1
2016-02-18,SR,Karnataka,9119.0,800.0,194.0,26.273098591549303,2,Winter,Thursday,February,2016,1
2016-02-19,SR,Karnataka,9128.0,500.0,197.0,26.451126760563383,2,Winter,Friday,February,2016,1
2016-02-20,SR,Karnataka,9267.0,600.0,199.7,27.36422535211267,2,Winter,Saturday,February,2016,1
2016-02-21,SR,Karnataka,8810.0,400.0,194.8,27.96873239436621,2,Winter,Sunday,February,2016,1
2016-02-22,SR,Karnataka,9206.0,500.0,204.3,28.417323943661977,2,Winter,Monday,February,2016,1
2016-02-23,SR,Karnataka,9359.0,0.0,201.3,27.891971830985916,2,Winter,Tuesday,February,2016,1
2016-02-24,SR,Karnataka,9035.0,0.0,204.1,27.729577464788726,2,Winter,Wednesday,February,2016,1
2016-02-25,SR,Karnataka,9133.5,250.0,205.55,27.977816901408453,2,Winter,Thursday,February,2016,1
2016-02-26,SR,Karnataka,9232.0,500.0,207.0,28.226056338028176,2,Winter,Friday,February,2016,1
2016-02-27,SR,Karnataka,9020.5,650.0,202.4,27.8974647887324,2,Winter,Saturday,February,2016,1
2016-02-28,SR,Karnataka,8809.0,800.0,197.8,27.56887323943662,2,Winter,Sunday,February,2016,1
2016-02-29,SR,Karnataka,9232.0,350.0,208.1,27.43802816901408,2,Winter,Monday,February,2016,1
2016-03-01,SR,Karnataka,9133.0,400.0,205.8,26.704929577464796,3,Summer,Tuesday,March,2016,1
2016-03-02,SR,Karnataka,9113.0,0.0,203.9,26.75338028169014,3,Summer,Wednesday,March,2016,1
2016-03-03,SR,Karnataka,9026.0,0.0,201.2,27.504647887323937,3,Summer,Thursday,March,2016,1
2016-03-04,SR,Karnataka,9212.0,500.0,207.6,27.43084507042254,3,Summer,Friday,March,2016,1
2016-03-05,SR,Karnataka,9149.0,600.0,202.6,27.529859154929582,3,Summer,Saturday,March,2016,1
2016-03-06,SR,Karnataka,8565.0,800.0,195.3,27.897887323943653,3,Summer,Sunday,March,2016,1
2016-03-07,SR,Karnataka,8933.0,625.0,202.35000000000002,27.912605633802812,3,Summer,Monday,March,2016,1
2016-03-08,SR,Karnataka,9301.0,450.0,209.4,27.92732394366197,3,Summer,Tuesday,March,2016,1
2016-03-09,SR,Karnataka,9435.0,400.0,210.4,27.582253521126756,3,Summer,Wednesday,March,2016,1
2016-03-10,SR,Karnataka,9146.0,0.0,210.1,28.21760563380281,3,Summer,Thursday,March,2016,1
2016-03-11,SR,Karnataka,9343.0,800.0,208.4,28.620281690140835,3,Summer,Friday,March,2016,1
2016-03-12,SR,Karnataka,9068.0,800.0,207.8,29.012816901408456,3,Summer,Saturday,March,2016,1
2016-03-13,SR,Karnataka,8584.0,250.0,192.6,29.31014084507043,3,Summer,Sunday,March,2016,1
2016-03-14,SR,Karnataka,9163.0,600.0,205.5,29.387605633802817,3,Summer,Monday,March,2016,1
2016-03-15,SR,Karnataka,8694.0,1200.0,199.3,28.493661971830974,3,Summer,Tuesday,March,2016,1
2016-03-16,SR,Karnataka,9037.0,700.0,200.9,28.33169014084507,3,Summer,Wednesday,March,2016,1
2016-03-17,SR,Karnataka,8985.0,1000.0,198.7,28.90507042253523,3,Summer,Thursday,March,2016,1
2016-03-18,SR,Karnataka,8588.0,1200.0,194.3,29.888169014084514,3,Summer,Friday,March,2016,1
2016-03-19,SR,Karnataka,9009.0,1500.0,197.7,29.87788732394366,3,Summer,Saturday,March,2016,1
2016-03-20,SR,Karnataka,8677.0,400.0,195.1,30.318732394366197,3,Summer,Sunday,March,2016,1
2016-03-21,SR,Karnataka,9284.0,400.0,206.0,30.69211267605633,3,Summer,Monday,March,2016,1
2016-03-22,SR,Karnataka,9223.0,900.0,209.8,30.40211267605634,3,Summer,Tuesday,March,2016,1
2016-03-23,SR,Karnataka,9231.0,650.0,209.65,30.536901408450706,3,Summer,Wednesday,March,2016,1
2016-03-24,SR,Karnataka,9239.0,400.0,209.5,30.671690140845072,3,Summer,Thursday,March,2016,1
2016-03-25,SR,Karnataka,9291.0,635.5,210.1,30.15316901408451,3,Summer,Friday,March,2016,1
2016-03-26,SR,Karnataka,9343.0,871.0,210.7,29.63464788732395,3,Summer,Saturday,March,2016,1
2016-03-27,SR,Karnataka,8877.0,507.0,199.9,29.264507042253516,3,Summer,Sunday,March,2016,1
2016-03-28,SR,Karnataka,9374.0,600.0,209.6,29.40211267605634,3,Summer,Monday,March,2016,1
2016-03-29,SR,Karnataka,9508.0,500.0,214.6,29.740704225352122,3,Summer,Tuesday,March,2016,1
2016-03-30,SR,Karnataka,9411.0,500.0,210.9,30.416056338028163,3,Summer,Wednesday,March,2016,1
2016-03-31,SR,Karnataka,9387.0,500.0,211.95,30.453661971830982,3,Summer,Thursday,March,2016,1
2016-04-01,SR,Karnataka,9363.0,500.0,213.0,30.491267605633798,4,Summer,Friday,April,2016,2
2016-04-02,SR,Karnataka,9369.0,0.0,208.7,30.869859154929582,4,Summer,Saturday,April,2016,2
2016-04-03,SR,Karnataka,8977.0,0.0,202.8,30.879859154929587,4,Summer,Sunday,April,2016,2
2016-04-04,SR,Karnataka,9289.0,600.0,209.8,31.03169014084509,4,Summer,Monday,April,2016,2
2016-04-05,SR,Karnataka,9304.0,0.0,208.7,30.374366197183097,4,Summer,Tuesday,April,2016,2
2016-04-06,SR,Karnataka,9157.0,0.0,207.9,30.403802816901422,4,Summer,Wednesday,April,2016,2
2016-04-07,SR,Karnataka,9268.0,600.0,210.1,31.069436619718307,4,Summer,Thursday,April,2016,2
2016-04-08,SR,Karnataka,9020.0,700.0,200.6,31.14591549295774,4,Summer,Friday,April,2016,2
2016-04-09,SR,Karnataka,8980.0,0.0,195.0,30.220281690140844,4,Summer,Saturday,April,2016,2
2016-04-10,SR,Karnataka,8341.0,0.0,191.1,30.308169014084502,4,Summer,Sunday,April,2016,2
2016-04-11,SR,Karnataka,9331.0,500.0,204.2,31.10718309859156,4,Summer,Monday,April,2016,2
2016-04-12,SR,Karnataka,9551.0,0.0,208.9,31.692957746478864,4,Summer,Tuesday,April,2016,2
2016-04-13,SR,Karnataka,9284.0,0.0,211.2,31.46352112676057,4,Summer,Wednesday,April,2016,2
2016-04-14,SR,Karnataka,9309.0,0.0,209.5,32.19070422535213,4,Summer,Thursday,April,2016,2
2016-04-15,SR,Karnataka,8907.0,900.0,200.6,32.238169014084505,4,Summer,Friday,April,2016,2
2016-04-16,SR,Karnataka,9049.0,700.0,205.2,31.952394366197176,4,Summer,Saturday,April,2016,2
2016-04-17,SR,Karnataka,8471.0,0.0,194.8,31.929577464788725,4,Summer,Sunday,April,2016,2
2016-04-18,SR,Karnataka,9365.0,600.0,207.5,31.81971830985915,4,Summer,Monday,April,2016,2
2016-04-19,SR,Karnataka,9280.0,0.0,211.7,31.652112676056333,4,Summer,Tuesday,April,2016,2
2016-04-20,SR,Karnataka,9202.0,0.0,212.6,31.920704225352104,4,Summer,Wednesday,April,2016,2
2016-04-21,SR,Karnataka,9179.0,0.0,210.8,31.94112676056337,4,Summer,Thursday,April,2016,2
2016-04-22,SR,Karnataka,9104.0,600.0,207.0,32.063943661971834,4,Summer,Friday,April,2016,2
2016-04-23,SR,Karnataka,9092.0,0.0,204.7,32.12281690140845,4,Summer,Saturday,April,2016,2
2016-04-24,SR,Karnataka,8670.0,700.0,201.4,32.094084507042254,4,Summer,Sunday,April,2016,2
2016-04-25,SR,Karnataka,9211.0,0.0,205.1,32.01380281690142,4,Summer,Monday,April,2016,2
2016-04-26,SR,Karnataka,9122.0,600.0,205.1,31.603802816901407,4,Summer,Tuesday,April,2016,2
2016-04-27,SR,Karnataka,9232.0,0.0,208.9,31.37281690140845,4,Summer,Wednesday,April,2016,2
2016-04-28,SR,Karnataka,9146.0,600.0,209.9,30.856338028169002,4,Summer,Thursday,April,2016,2
2016-04-29,SR,Karnataka,9283.0,0.0,209.6,31.382535211267605,4,Summer,Friday,April,2016,2
2016-04-30,SR,Karnataka,9041.0,0.0,205.1,31.393239436619726,4,Summer,Saturday,April,2016,2
2016-05-01,SR,Karnataka,8570.0,600.0,194.3,31.80760563380282,5,Summer,Sunday,May,2016,2
2016-05-02,SR,Karnataka,9293.0,700.0,203.7,32.15239436619719,5,Summer,Monday,May,2016,2
2016-05-03,SR,Karnataka,9302.0,270.0,204.4,32.16211267605633,5,Summer,Tuesday,May,2016,2
2016-05-04,SR,Karnataka,8952.0,300.0,203.1,31.125774647887333,5,Summer,Wednesday,May,2016,2
2016-05-05,SR,Karnataka,8983.0,600.0,196.7,30.974225352112672,5,Summer,Thursday,May,2016,2
2016-05-06,SR,Karnataka,8622.0,0.0,183.2,29.648450704225347,5,Summer,Friday,May,2016,2
2016-05-07,SR,Karnataka,8404.0,0.0,183.1,29.477887323943655,5,Summer,Saturday,May,2016,2
2016-05-08,SR,Karnataka,7666.0,0.0,170.5,29.160140845070423,5,Summer,Sunday,May,2016,2
2016-05-09,SR,Karnataka,8745.0,900.0,188.7,29.875211267605618,5,Summer,Monday,May,2016,2
2016-05-10,SR,Karnataka,8657.0,600.0,193.8,29.889295774647884,5,Summer,Tuesday,May,2016,2
2016-05-11,SR,Karnataka,8501.0,0.0,178.8,29.619999999999994,5,Summer,Wednesday,May,2016,2
2016-05-12,SR,Karnataka,8141.0,0.0,171.7,29.519154929577468,5,Summer,Thursday,May,2016,2
2016-05-13,SR,Karnataka,8379.0,300.0,180.5,30.108591549295788,5,Summer,Friday,May,2016,2
2016-05-14,SR,Karnataka,8152.0,0.0,176.9,30.760985915492967,5,Summer,Saturday,May,2016,2
2016-05-15,SR,Karnataka,7799.0,0.0,157.9,30.300845070422536,5,Summer,Sunday,May,2016,2
2016-05-16,SR,Karnataka,8084.0,0.0,174.1,29.253521126760564,5,Summer,Monday,May,2016,2
2016-05-17,SR,Karnataka,7932.0,600.0,177.2,28.453239436619715,5,Summer,Tuesday,May,2016,2
