Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),date,DayName,MonthName,Year,Quarter,Month,Season,temp_avg_karnataka
SR,Karnataka,10389,0.0,188.8,2020-12-11,Friday,December,2020,4,12,Winter,21.34111111111111
SR,Karnataka,10302,0.0,192.9,2020-12-12,Saturday,December,2020,4,12,Winter,20.96930555555554
SR,Karnataka,11051,0.0,199.3,2020-12-14,Monday,December,2020,4,12,Winter,21.35125
SR,Karnataka,11308,0.0,202.8,2020-12-15,Tuesday,December,2020,4,12,Winter,21.23861111111111
SR,Karnataka,11353,0.0,200.4,2020-12-16,Wednesday,December,2020,4,12,Winter,22.30847222222223
SR,Karnataka,11486,0.0,207.1,2020-12-17,Thursday,December,2020,4,12,Winter,22.65458333333333
SR,Karnataka,11876,0.0,212.3,2020-12-18,Friday,December,2020,4,12,Winter,22.286111111111097
SR,Karnataka,11237,0.0,208.0,2020-12-19,Saturday,December,2020,4,12,Winter,22.01819444444444
SR,Karnataka,10624,0.0,192.5,2020-12-20,Sunday,December,2020,4,12,Winter,21.347638888888884
SR,Karnataka,11191,0.0,205.3,2020-12-21,Monday,December,2020,4,12,Winter,19.868333333333343
SR,Karnataka,11157,0.0,206.1,2020-12-22,Tuesday,December,2020,4,12,Winter,19.987638888888885
SR,Karnataka,11602,0.0,213.0,2020-12-23,Wednesday,December,2020,4,12,Winter,21.06875
SR,Karnataka,11865,0.0,214.6,2020-12-24,Thursday,December,2020,4,12,Winter,22.146388888888882
SR,Karnataka,11812,0.0,210.0,2020-12-25,Friday,December,2020,4,12,Winter,22.133750000000006
SR,Karnataka,11682,0.0,212.0,2020-12-26,Saturday,December,2020,4,12,Winter,21.22277777777778
SR,Karnataka,10687,0.0,199.5,2020-12-27,Sunday,December,2020,4,12,Winter,20.798472222222216
SR,Karnataka,11950,0.0,212.2,2020-12-28,Monday,December,2020,4,12,Winter,20.899722222222213
SR,Karnataka,11859,0.0,216.3,2020-12-29,Tuesday,December,2020,4,12,Winter,21.476527777777775
SR,Karnataka,12102,0.0,216.7,2020-12-30,Wednesday,December,2020,4,12,Winter,22.768472222222226
SR,Karnataka,11331,0.0,212.3,2020-12-31,Thursday,December,2020,4,12,Winter,23.015972222222217
SR,Karnataka,11706,0.0,207.0,2021-01-01,Friday,January,2021,1,1,Winter,21.536388888888887
SR,Karnataka,11556,0.0,208.5,2021-01-02,Saturday,January,2021,1,1,Winter,21.575555555555553
SR,Karnataka,11626,0.0,208.1,2021-01-04,Monday,January,2021,1,1,Winter,22.836388888888887
SR,Karnataka,11322,0.0,208.8,2021-01-05,Tuesday,January,2021,1,1,Winter,22.975416666666675
SR,Karnataka,11264,0.0,203.8,2021-01-06,Wednesday,January,2021,1,1,Winter,23.504861111111104
SR,Karnataka,8891,0.0,174.5,2021-01-07,Thursday,January,2021,1,1,Winter,23.248055555555553
SR,Karnataka,9820,0.0,180.6,2021-01-08,Friday,January,2021,1,1,Winter,23.18944444444444
SR,Karnataka,9284,0.0,172.7,2021-01-09,Saturday,January,2021,1,1,Winter,23.647083333333335
SR,Karnataka,8686,0.0,165.3,2021-01-10,Sunday,January,2021,1,1,Winter,23.39625
SR,Karnataka,9645,0.0,179.4,2021-01-11,Monday,January,2021,1,1,Winter,23.11625
SR,Karnataka,9668,0.0,185.1,2021-01-12,Tuesday,January,2021,1,1,Winter,22.95555555555556
SR,Karnataka,10401,0.0,193.1,2021-01-13,Wednesday,January,2021,1,1,Winter,22.724861111111114
SR,Karnataka,10500,0.0,188.2,2021-01-14,Thursday,January,2021,1,1,Winter,22.529861111111114
SR,Karnataka,11269,0.0,202.6,2021-01-15,Friday,January,2021,1,1,Winter,23.194166666666668
SR,Karnataka,11388,0.0,208.5,2021-01-16,Saturday,January,2021,1,1,Winter,23.349027777777778
SR,Karnataka,10706,0.0,199.0,2021-01-17,Sunday,January,2021,1,1,Winter,23.309027777777782
SR,Karnataka,11652,0.0,214.0,2021-01-18,Monday,January,2021,1,1,Winter,22.73597222222223
SR,Karnataka,12072,0.0,220.3,2021-01-19,Tuesday,January,2021,1,1,Winter,22.52583333333333
SR,Karnataka,12025,0.0,223.2,2021-01-20,Wednesday,January,2021,1,1,Winter,22.773749999999993
SR,Karnataka,12076,0.0,224.4,2021-01-21,Thursday,January,2021,1,1,Winter,23.54625
SR,Karnataka,12009,0.0,228.0,2021-01-22,Friday,January,2021,1,1,Winter,23.550000000000004
SR,Karnataka,12471,0.0,228.5,2021-01-23,Saturday,January,2021,1,1,Winter,23.47416666666666
SR,Karnataka,11450,0.0,219.2,2021-01-24,Sunday,January,2021,1,1,Winter,23.082777777777775
SR,Karnataka,12151,0.0,229.8,2021-01-25,Monday,January,2021,1,1,Winter,22.40236111111111
SR,Karnataka,11330,0.0,219.3,2021-01-26,Tuesday,January,2021,1,1,Winter,22.242083333333333
SR,Karnataka,12257,0.0,230.0,2021-01-27,Wednesday,January,2021,1,1,Winter,21.90430555555555
SR,Karnataka,12556,0.0,234.1,2021-01-28,Thursday,January,2021,1,1,Winter,22.162638888888885
SR,Karnataka,12795,0.0,237.0,2021-01-29,Friday,January,2021,1,1,Winter,22.64013888888889
SR,Karnataka,12474,0.0,235.7,2021-01-30,Saturday,January,2021,1,1,Winter,23.252083333333335
SR,Karnataka,11907,0.0,223.6,2021-01-31,Sunday,January,2021,1,1,Winter,23.195000000000007
SR,Karnataka,12297,0.0,232.0,2021-02-01,Monday,February,2021,1,2,Winter,22.675
SR,Karnataka,12511,0.0,235.0,2021-02-02,Tuesday,February,2021,1,2,Winter,22.786944444444455
SR,Karnataka,12699,0.0,236.6,2021-02-03,Wednesday,February,2021,1,2,Winter,23.02444444444445
SR,Karnataka,12536,0.0,236.6,2021-02-04,Thursday,February,2021,1,2,Winter,23.015000000000004
SR,Karnataka,12819,0.0,239.5,2021-02-05,Friday,February,2021,1,2,Winter,22.800138888888874
SR,Karnataka,12808,0.0,239.1,2021-02-06,Saturday,February,2021,1,2,Winter,22.687916666666673
SR,Karnataka,11610,0.0,221.3,2021-02-07,Sunday,February,2021,1,2,Winter,22.358888888888885
SR,Karnataka,11528,0.0,233.4,2021-02-08,Monday,February,2021,1,2,Winter,21.90847222222222
SR,Karnataka,12514,0.0,239.2,2021-02-09,Tuesday,February,2021,1,2,Winter,22.04847222222222
SR,Karnataka,12803,0.0,243.3,2021-02-10,Wednesday,February,2021,1,2,Winter,22.20277777777777
SR,Karnataka,12857,0.0,240.9,2021-02-11,Thursday,February,2021,1,2,Winter,22.384444444444437
SR,Karnataka,12783,0.0,244.6,2021-02-12,Friday,February,2021,1,2,Winter,22.676666666666662
SR,Karnataka,12805,0.0,243.0,2021-02-13,Saturday,February,2021,1,2,Winter,22.69361111111111
SR,Karnataka,12306,0.0,232.8,2021-02-14,Sunday,February,2021,1,2,Winter,23.013333333333335
SR,Karnataka,13099,0.0,244.2,2021-02-15,Monday,February,2021,1,2,Winter,23.690138888888878
SR,Karnataka,12918,0.0,247.3,2021-02-16,Tuesday,February,2021,1,2,Winter,24.114722222222216
SR,Karnataka,12879,0.0,249.1,2021-02-17,Wednesday,February,2021,1,2,Winter,24.541527777777773
SR,Karnataka,11882,0.0,219.9,2021-02-19,Friday,February,2021,1,2,Winter,23.076250000000005
SR,Karnataka,11177,0.0,208.3,2021-02-20,Saturday,February,2021,1,2,Winter,22.78972222222222
SR,Karnataka,10110,0.0,189.4,2021-02-21,Sunday,February,2021,1,2,Winter,22.733611111111106
SR,Karnataka,10325,0.0,197.7,2021-02-22,Monday,February,2021,1,2,Winter,23.934722222222227
SR,Karnataka,10636,0.0,207.1,2021-02-23,Tuesday,February,2021,1,2,Winter,24.854166666666664
SR,Karnataka,11438,0.0,215.9,2021-02-24,Wednesday,February,2021,1,2,Winter,25.139583333333334
SR,Karnataka,12022,0.0,226.0,2021-02-25,Thursday,February,2021,1,2,Winter,25.69236111111111
SR,Karnataka,12503,0.0,236.0,2021-02-26,Friday,February,2021,1,2,Winter,26.06777777777778
SR,Karnataka,12403,0.0,236.0,2021-02-27,Saturday,February,2021,1,2,Winter,26.422083333333333
SR,Karnataka,12085,0.0,229.9,2021-02-28,Sunday,February,2021,1,2,Winter,26.386944444444456
SR,Karnataka,12718,0.0,244.6,2021-03-01,Monday,March,2021,1,3,Spring,25.92611111111112
SR,Karnataka,12989,0.0,253.5,2021-03-02,Tuesday,March,2021,1,3,Spring,26.194583333333334
SR,Karnataka,13077,0.0,247.3,2021-03-03,Wednesday,March,2021,1,3,Spring,26.17222222222223
SR,Karnataka,13231,0.0,249.5,2021-03-04,Thursday,March,2021,1,3,Spring,25.437083333333327
SR,Karnataka,13349,0.0,259.9,2021-03-05,Friday,March,2021,1,3,Spring,25.468611111111112
SR,Karnataka,13188,0.0,257.0,2021-03-06,Saturday,March,2021,1,3,Spring,26.262499999999996
SR,Karnataka,12404,0.0,245.1,2021-03-07,Sunday,March,2021,1,3,Spring,26.50319444444445
SR,Karnataka,13073,0.0,259.8,2021-03-08,Monday,March,2021,1,3,Spring,26.37541666666666
SR,Karnataka,13366,0.0,265.0,2021-03-09,Tuesday,March,2021,1,3,Spring,26.25888888888889
SR,Karnataka,13650,0.0,265.8,2021-03-10,Wednesday,March,2021,1,3,Spring,26.567499999999992
SR,Karnataka,13837,0.0,265.8,2021-03-11,Thursday,March,2021,1,3,Spring,26.5438888888889
SR,Karnataka,13620,0.0,262.2,2021-03-12,Friday,March,2021,1,3,Spring,26.50916666666667
SR,Karnataka,13315,0.0,260.4,2021-03-13,Saturday,March,2021,1,3,Spring,26.2538888888889
SR,Karnataka,12230,0.0,247.4,2021-03-14,Sunday,March,2021,1,3,Spring,26.744166666666665
SR,Karnataka,13395,0.0,262.5,2021-03-15,Monday,March,2021,1,3,Spring,27.035833333333336
SR,Karnataka,13409,0.0,264.6,2021-03-16,Tuesday,March,2021,1,3,Spring,27.433749999999996
SR,Karnataka,13606,0.0,266.0,2021-03-17,Wednesday,March,2021,1,3,Spring,27.69569444444444
SR,Karnataka,13679,0.0,265.6,2021-03-18,Thursday,March,2021,1,3,Spring,27.61916666666666
SR,Karnataka,14004,0.0,264.1,2021-03-19,Friday,March,2021,1,3,Spring,27.566666666666666
SR,Karnataka,14001,0.0,260.6,2021-03-20,Saturday,March,2021,1,3,Spring,27.649305555555557
SR,Karnataka,12940,0.0,249.2,2021-03-21,Sunday,March,2021,1,3,Spring,27.86055555555556
SR,Karnataka,13805,0.0,262.0,2021-03-22,Monday,March,2021,1,3,Spring,28.46527777777778
SR,Karnataka,14076,0.0,267.6,2021-03-23,Tuesday,March,2021,1,3,Spring,28.838055555555556
SR,Karnataka,14179,0.0,269.4,2021-03-24,Wednesday,March,2021,1,3,Spring,28.82694444444445
SR,Karnataka,13981,0.0,272.0,2021-03-25,Thursday,March,2021,1,3,Spring,28.93486111111111
SR,Karnataka,14367,0.0,272.0,2021-03-26,Friday,March,2021,1,3,Spring,29.500277777777782
SR,Karnataka,13869,0.0,276.0,2021-03-27,Saturday,March,2021,1,3,Spring,29.41958333333333
SR,Karnataka,13264,0.0,259.2,2021-03-28,Sunday,March,2021,1,3,Spring,29.57902777777777
SR,Karnataka,13635,0.0,261.0,2021-03-29,Monday,March,2021,1,3,Spring,29.720972222222215
SR,Karnataka,13078,0.0,265.1,2021-03-30,Tuesday,March,2021,1,3,Spring,29.62569444444444
SR,Karnataka,13948,0.0,272.2,2021-03-31,Wednesday,March,2021,1,3,Spring,30.643888888888895
SR,Karnataka,13813,0.0,273.0,2021-04-01,Thursday,April,2021,2,4,Spring,29.72833333333332
SR,Karnataka,13946,0.0,277.1,2021-04-02,Friday,April,2021,2,4,Spring,29.562916666666656
SR,Karnataka,13975,0.0,277.5,2021-04-03,Saturday,April,2021,2,4,Spring,29.44722222222222
SR,Karnataka,13157,0.0,266.0,2021-04-04,Sunday,April,2021,2,4,Spring,29.73541666666666
SR,Karnataka,13842,0.0,276.0,2021-04-05,Monday,April,2021,2,4,Spring,30.100277777777777
SR,Karnataka,13969,0.0,277.7,2021-04-07,Wednesday,April,2021,2,4,Spring,30.318611111111107
SR,Karnataka,14158,0.0,275.1,2021-04-08,Thursday,April,2021,2,4,Spring,29.88486111111111
SR,Karnataka,14070,0.0,271.9,2021-04-09,Friday,April,2021,2,4,Spring,29.967777777777783
SR,Karnataka,13345,0.0,273.0,2021-04-10,Saturday,April,2021,2,4,Spring,29.933888888888887
SR,Karnataka,13216,0.0,259.9,2021-04-11,Sunday,April,2021,2,4,Spring,29.53541666666667
SR,Karnataka,13544,0.0,261.2,2021-04-12,Monday,April,2021,2,4,Spring,29.82013888888889
SR,Karnataka,12487,0.0,242.6,2021-04-13,Tuesday,April,2021,2,4,Spring,29.408611111111114
SR,Karnataka,12651,0.0,230.7,2021-04-14,Wednesday,April,2021,2,4,Spring,28.80611111111111
SR,Karnataka,11419,0.0,219.0,2021-04-15,Thursday,April,2021,2,4,Spring,27.516388888888887
SR,Karnataka,11710,0.0,234.9,2021-04-16,Friday,April,2021,2,4,Spring,28.214027777777773
SR,Karnataka,12107,0.0,241.3,2021-04-17,Saturday,April,2021,2,4,Spring,28.91611111111111
SR,Karnataka,11115,0.0,230.5,2021-04-18,Sunday,April,2021,2,4,Spring,29.13569444444445
SR,Karnataka,12118,0.0,240.6,2021-04-19,Monday,April,2021,2,4,Spring,28.77388888888888
SR,Karnataka,11688,0.0,237.5,2021-04-20,Tuesday,April,2021,2,4,Spring,28.54680555555556
SR,Karnataka,11880,0.0,238.8,2021-04-21,Wednesday,April,2021,2,4,Spring,28.751388888888894
SR,Karnataka,11080,0.0,210.6,2021-04-23,Friday,April,2021,2,4,Spring,27.919861111111118
SR,Karnataka,9973,0.0,201.4,2021-04-24,Saturday,April,2021,2,4,Spring,28.345972222222215
SR,Karnataka,9980,0.0,200.2,2021-04-25,Sunday,April,2021,2,4,Spring,29.004722222222217
SR,Karnataka,11007,0.0,214.8,2021-04-26,Monday,April,2021,2,4,Spring,28.505833333333328
SR,Karnataka,11184,0.0,223.1,2021-04-27,Tuesday,April,2021,2,4,Spring,28.860416666666676
SR,Karnataka,11197,0.0,223.3,2021-04-28,Wednesday,April,2021,2,4,Spring,29.23263888888889
SR,Karnataka,11810,0.0,221.0,2021-04-29,Thursday,April,2021,2,4,Spring,29.81222222222222
SR,Karnataka,10686,0.0,210.1,2021-04-30,Friday,April,2021,2,4,Spring,29.404305555555556
SR,Karnataka,10016,0.0,202.5,2021-05-01,Saturday,May,2021,2,5,Spring,29.44041666666666
SR,Karnataka,9852,0.0,198.3,2021-05-02,Sunday,May,2021,2,5,Spring,28.868472222222213
SR,Karnataka,10501,0.0,211.6,2021-05-03,Monday,May,2021,2,5,Spring,29.18722222222222
SR,Karnataka,10829,0.0,213.7,2021-05-04,Tuesday,May,2021,2,5,Spring,29.075138888888894
SR,Karnataka,10630,0.0,208.6,2021-05-05,Wednesday,May,2021,2,5,Spring,29.750416666666656
SR,Karnataka,10267,0.0,208.9,2021-05-06,Thursday,May,2021,2,5,Spring,29.574583333333333
SR,Karnataka,10665,0.0,207.7,2021-05-07,Friday,May,2021,2,5,Spring,29.600000000000005
SR,Karnataka,9975,0.0,203.1,2021-05-08,Saturday,May,2021,2,5,Spring,29.64180555555555
SR,Karnataka,9795,0.0,198.9,2021-05-09,Sunday,May,2021,2,5,Spring,29.53958333333334
SR,Karnataka,10296,0.0,196.8,2021-05-10,Monday,May,2021,2,5,Spring,29.401666666666674
SR,Karnataka,9734,0.0,190.8,2021-05-11,Tuesday,May,2021,2,5,Spring,28.412222222222216
SR,Karnataka,9480,0.0,188.3,2021-05-12,Wednesday,May,2021,2,5,Spring,28.48097222222221
SR,Karnataka,9404,0.0,183.5,2021-05-13,Thursday,May,2021,2,5,Spring,27.987222222222222
SR,Karnataka,9246,0.0,180.9,2021-05-14,Friday,May,2021,2,5,Spring,28.108888888888888
SR,Karnataka,8054,0.0,159.6,2021-05-15,Saturday,May,2021,2,5,Spring,26.62222222222223
SR,Karnataka,6592,0.0,144.3,2021-05-16,Sunday,May,2021,2,5,Spring,26.965000000000003
SR,Karnataka,8413,0.0,169.7,2021-05-17,Monday,May,2021,2,5,Spring,27.38625
SR,Karnataka,8944,0.0,176.7,2021-05-18,Tuesday,May,2021,2,5,Spring,27.4223611111111
SR,Karnataka,9089,0.0,179.2,2021-05-19,Wednesday,May,2021,2,5,Spring,26.960972222222225
SR,Karnataka,8942,0.0,180.3,2021-05-20,Thursday,May,2021,2,5,Spring,26.167916666666663
SR,Karnataka,9234,0.0,177.8,2021-05-21,Friday,May,2021,2,5,Spring,25.519444444444442
SR,Karnataka,8405,0.0,172.6,2021-05-22,Saturday,May,2021,2,5,Spring,25.898472222222217
SR,Karnataka,8411,0.0,168.4,2021-05-23,Sunday,May,2021,2,5,Spring,26.480555555555558
SR,Karnataka,9117,0.0,177.1,2021-05-24,Monday,May,2021,2,5,Spring,25.999305555555555
SR,Karnataka,9233,0.0,178.2,2021-05-25,Tuesday,May,2021,2,5,Spring,25.630277777777778
SR,Karnataka,8597,0.0,171.3,2021-05-26,Wednesday,May,2021,2,5,Spring,26.046527777777786
SR,Karnataka,8460,0.0,180.7,2021-05-27,Thursday,May,2021,2,5,Spring,26.362361111111113
SR,Karnataka,9785,0.0,194.0,2021-05-28,Friday,May,2021,2,5,Spring,26.78694444444444
SR,Karnataka,10460,0.0,198.6,2021-05-29,Saturday,May,2021,2,5,Spring,26.991666666666674
SR,Karnataka,10127,0.0,192.6,2021-05-30,Sunday,May,2021,2,5,Spring,26.72083333333333
SR,Karnataka,11174,0.0,207.7,2021-06-02,Wednesday,June,2021,2,6,Summer,26.928750000000015
SR,Karnataka,9308,0.0,174.5,2021-06-03,Thursday,June,2021,2,6,Summer,26.320972222222217
SR,Karnataka,8109,0.0,160.3,2021-06-04,Friday,June,2021,2,6,Summer,25.75277777777778
SR,Karnataka,7650,0.0,151.5,2021-06-05,Saturday,June,2021,2,6,Summer,25.210138888888892
SR,Karnataka,6916,0.0,142.9,2021-06-06,Sunday,June,2021,2,6,Summer,25.734166666666663
SR,Karnataka,7906,0.0,160.5,2021-06-07,Monday,June,2021,2,6,Summer,25.805277777777786
SR,Karnataka,8706,0.0,173.9,2021-06-08,Tuesday,June,2021,2,6,Summer,26.28750000000001
SR,Karnataka,9143,0.0,177.2,2021-06-09,Wednesday,June,2021,2,6,Summer,26.178472222222226
SR,Karnataka,9301,0.0,180.3,2021-06-10,Thursday,June,2021,2,6,Summer,25.89069444444444
SR,Karnataka,9685,0.0,182.7,2021-06-11,Friday,June,2021,2,6,Summer,25.661666666666672
SR,Karnataka,9691,0.0,179.5,2021-06-12,Saturday,June,2021,2,6,Summer,24.447777777777773
SR,Karnataka,8280,0.0,162.3,2021-06-13,Sunday,June,2021,2,6,Summer,24.674999999999997
SR,Karnataka,9244,0.0,168.3,2021-06-14,Monday,June,2021,2,6,Summer,24.63569444444444
SR,Karnataka,8958,0.0,167.9,2021-06-15,Tuesday,June,2021,2,6,Summer,24.873750000000015
SR,Karnataka,8091,0.0,159.2,2021-06-16,Wednesday,June,2021,2,6,Summer,25.428194444444447
SR,Karnataka,8077,0.0,153.7,2021-06-17,Thursday,June,2021,2,6,Summer,25.824305555555558
SR,Karnataka,8671,0.0,162.1,2021-06-18,Friday,June,2021,2,6,Summer,25.421805555555554
SR,Karnataka,8637,0.0,161.7,2021-06-19,Saturday,June,2021,2,6,Summer,25.22819444444444
SR,Karnataka,8089,0.0,156.5,2021-06-20,Sunday,June,2021,2,6,Summer,25.1775
SR,Karnataka,9478,0.0,176.4,2021-06-21,Monday,June,2021,2,6,Summer,25.664027777777775
SR,Karnataka,10097,0.0,187.0,2021-06-22,Tuesday,June,2021,2,6,Summer,25.66236111111111
SR,Karnataka,10648,0.0,195.5,2021-06-23,Wednesday,June,2021,2,6,Summer,25.760277777777766
SR,Karnataka,10657,0.0,197.4,2021-06-24,Thursday,June,2021,2,6,Summer,25.267222222222223
SR,Karnataka,9922,0.0,195.4,2021-06-25,Friday,June,2021,2,6,Summer,25.515694444444446
SR,Karnataka,10925,0.0,196.3,2021-06-26,Saturday,June,2021,2,6,Summer,25.311527777777783
SR,Karnataka,8500,0.0,164.9,2021-06-27,Sunday,June,2021,2,6,Summer,23.90972222222223
SR,Karnataka,10093,0.0,184.2,2021-06-28,Monday,June,2021,2,6,Summer,24.83888888888889
SR,Karnataka,10660,0.0,199.4,2021-06-29,Tuesday,June,2021,2,6,Summer,26.420555555555566
SR,Karnataka,11071,0.0,211.0,2021-06-30,Wednesday,June,2021,2,6,Summer,26.722777777777775
SR,Karnataka,11305,0.0,215.9,2021-07-01,Thursday,July,2021,3,7,Summer,26.00763888888888
SR,Karnataka,11408,0.0,212.6,2021-07-02,Friday,July,2021,3,7,Summer,25.108472222222215
SR,Karnataka,11172,0.0,210.5,2021-07-03,Saturday,July,2021,3,7,Summer,25.554722222222225
SR,Karnataka,10523,0.0,199.5,2021-07-04,Sunday,July,2021,3,7,Summer,24.898611111111105
SR,Karnataka,10182,0.0,196.4,2021-07-05,Monday,July,2021,3,7,Summer,25.42305555555555
SR,Karnataka,10388,0.0,200.2,2021-07-06,Tuesday,July,2021,3,7,Summer,25.46652777777778
SR,Karnataka,9854,0.0,194.8,2021-07-07,Wednesday,July,2021,3,7,Summer,25.276111111111113
SR,Karnataka,9998,0.0,191.6,2021-07-08,Thursday,July,2021,3,7,Summer,24.918055555555547
SR,Karnataka,9957,0.0,185.9,2021-07-09,Friday,July,2021,3,7,Summer,24.647916666666678
SR,Karnataka,8143,0.0,152.5,2021-07-11,Sunday,July,2021,3,7,Summer,23.63736111111112
SR,Karnataka,8598,0.0,165.7,2021-07-12,Monday,July,2021,3,7,Summer,24.049583333333324
SR,Karnataka,8687,0.0,166.3,2021-07-13,Tuesday,July,2021,3,7,Summer,24.62194444444444
SR,Karnataka,8231,0.0,160.3,2021-07-14,Wednesday,July,2021,3,7,Summer,24.59958333333334
SR,Karnataka,7798,0.0,153.1,2021-07-15,Thursday,July,2021,3,7,Summer,24.54319444444444
SR,Karnataka,8573,0.0,159.2,2021-07-16,Friday,July,2021,3,7,Summer,24.98055555555556
SR,Karnataka,7079,0.0,136.2,2021-07-18,Sunday,July,2021,3,7,Summer,24.27569444444444
SR,Karnataka,8406,0.0,158.9,2021-07-18,Sunday,July,2021,3,7,Summer,24.27569444444444
SR,Karnataka,7689,0.0,146.9,2021-07-19,Monday,July,2021,3,7,Summer,24.80277777777779
SR,Karnataka,7967,0.0,147.5,2021-07-20,Tuesday,July,2021,3,7,Summer,24.807777777777787
SR,Karnataka,7295,0.0,140.8,2021-07-21,Wednesday,July,2021,3,7,Summer,24.534861111111116
SR,Karnataka,7903,0.0,145.6,2021-07-22,Thursday,July,2021,3,7,Summer,23.76374999999999
SR,Karnataka,7466,0.0,144.8,2021-07-23,Friday,July,2021,3,7,Summer,24.634999999999998
SR,Karnataka,7847,0.0,145.6,2021-07-24,Saturday,July,2021,3,7,Summer,25.29472222222222
SR,Karnataka,6577,0.0,131.5,2021-07-25,Sunday,July,2021,3,7,Summer,24.962361111111115
SR,Karnataka,7642,0.0,149.1,2021-07-26,Monday,July,2021,3,7,Summer,24.73930555555556
SR,Karnataka,8243,0.0,161.3,2021-07-27,Tuesday,July,2021,3,7,Summer,24.853750000000012
SR,Karnataka,9029,0.0,170.0,2021-07-28,Wednesday,July,2021,3,7,Summer,25.119861111111106
SR,Karnataka,9598,0.0,175.5,2021-07-29,Thursday,July,2021,3,7,Summer,24.897361111111106
SR,Karnataka,9897,0.0,182.1,2021-07-30,Friday,July,2021,3,7,Summer,24.66152777777778
SR,Karnataka,9901,0.0,182.2,2021-07-31,Saturday,July,2021,3,7,Summer,24.69180555555555
SR,Karnataka,9057,0.0,170.1,2021-08-01,Sunday,August,2021,3,8,Summer,24.91513888888889
SR,Karnataka,10443,0.0,190.1,2021-08-02,Monday,August,2021,3,8,Summer,24.813333333333347
SR,Karnataka,10802,0.0,195.6,2021-08-03,Tuesday,August,2021,3,8,Summer,24.992499999999996
SR,Karnataka,10448,0.0,192.8,2021-08-04,Wednesday,August,2021,3,8,Summer,25.038194444444436
SR,Karnataka,10726,0.0,194.8,2021-08-05,Thursday,August,2021,3,8,Summer,25.367499999999993
SR,Karnataka,10836,0.0,195.6,2021-08-06,Friday,August,2021,3,8,Summer,25.55083333333333
SR,Karnataka,10603,0.0,194.4,2021-08-07,Saturday,August,2021,3,8,Summer,25.63847222222222
SR,Karnataka,10202,0.0,186.1,2021-08-08,Sunday,August,2021,3,8,Summer,25.63791666666667
SR,Karnataka,10912,0.0,201.6,2021-08-09,Monday,August,2021,3,8,Summer,25.55152777777778
SR,Karnataka,11023,0.0,204.6,2021-08-10,Tuesday,August,2021,3,8,Summer,24.787083333333328
SR,Karnataka,11371,0.0,203.6,2021-08-11,Wednesday,August,2021,3,8,Summer,24.98805555555556
SR,Karnataka,11213,0.0,202.3,2021-08-12,Thursday,August,2021,3,8,Summer,24.49055555555556
SR,Karnataka,10873,0.0,198.4,2021-08-13,Friday,August,2021,3,8,Summer,24.872083333333336
SR,Karnataka,10675,0.0,198.1,2021-08-14,Saturday,August,2021,3,8,Summer,24.63625000000001
SR,Karnataka,9730,0.0,181.8,2021-08-15,Sunday,August,2021,3,8,Summer,24.234861111111115
SR,Karnataka,10830,0.0,195.7,2021-08-16,Monday,August,2021,3,8,Summer,24.487083333333334
SR,Karnataka,10137,0.0,191.7,2021-08-17,Tuesday,August,2021,3,8,Summer,24.895694444444448
SR,Karnataka,10318,0.0,188.3,2021-08-18,Wednesday,August,2021,3,8,Summer,24.13944444444445
SR,Karnataka,10209,0.0,191.9,2021-08-19,Thursday,August,2021,3,8,Summer,24.05527777777777
SR,Karnataka,10522,0.0,195.2,2021-08-20,Friday,August,2021,3,8,Summer,24.147361111111113
SR,Karnataka,10378,0.0,192.5,2021-08-21,Saturday,August,2021,3,8,Summer,23.87875000000001
SR,Karnataka,8823,0.0,169.6,2021-08-22,Sunday,August,2021,3,8,Summer,24.795277777777798
SR,Karnataka,9520,0.0,180.4,2021-08-23,Monday,August,2021,3,8,Summer,24.954583333333332
SR,Karnataka,9369,0.0,185.7,2021-08-24,Tuesday,August,2021,3,8,Summer,25.199444444444445
SR,Karnataka,9600,0.0,188.8,2021-08-25,Wednesday,August,2021,3,8,Summer,25.22402777777779
SR,Karnataka,10390,0.0,195.8,2021-08-26,Thursday,August,2021,3,8,Summer,25.24000000000001
SR,Karnataka,10304,0.0,191.0,2021-08-27,Friday,August,2021,3,8,Summer,24.998333333333328
SR,Karnataka,9750,0.0,180.0,2021-08-28,Saturday,August,2021,3,8,Summer,24.390833333333337
SR,Karnataka,8043,0.0,154.7,2021-08-29,Sunday,August,2021,3,8,Summer,24.140555555555558
SR,Karnataka,8835,0.0,167.7,2021-08-30,Monday,August,2021,3,8,Summer,23.962499999999995
SR,Karnataka,9030,0.0,176.6,2021-08-31,Tuesday,August,2021,3,8,Summer,24.470972222222212
SR,Karnataka,9705,0.0,185.4,2021-09-01,Wednesday,September,2021,3,9,Autumn,25.09847222222222
SR,Karnataka,9886,0.0,185.6,2021-09-02,Thursday,September,2021,3,9,Autumn,24.37861111111111
SR,Karnataka,9480,0.0,178.9,2021-09-03,Friday,September,2021,3,9,Autumn,24.393194444444436
SR,Karnataka,9208,0.0,169.3,2021-09-04,Saturday,September,2021,3,9,Autumn,24.09
SR,Karnataka,8467,0.0,159.7,2021-09-06,Monday,September,2021,3,9,Autumn,23.543611111111098
SR,Karnataka,8496,0.0,160.3,2021-09-07,Tuesday,September,2021,3,9,Autumn,23.91208333333333
SR,Karnataka,8470,0.0,163.7,2021-09-08,Wednesday,September,2021,3,9,Autumn,24.6125
